item_id,item_name,sku,manufacturer,HS_Code
2.888790000004476e+18,ICP Multi-Element Standard Solution CR-09 ROTI®Star,1LXC.1,Carl Roth,
2.888790000004476e+18,ICP Multi-Element Standard Solution CR-10 ROTI®Star,1LXT.1,Carl Roth,
2.888790000002986e+18,"ICP Multi-Element Standard Solution IV (23 elements, 1000 mg/l)",2638.1,Carl Roth,
2.888790000010324e+18,IFC 050,VN344410460010100003,KROHNE,
2.8887900000229417e+18,IFC 050 C,VN3444A0660010100003,KROHNE,
2.888790000017164e+18,IFC 050 Cover Display Window Alu,020015699XN34048500,KROHNE,9026 90 00
2.8887900000229417e+18,IFC 050 W,VN344NA0460010100003,KROHNE,
2.888790000002836e+18,IFC 070 (v3),VNCA4UH0G6000010000300000,KROHNE,
2.88879000002268e+18,IFC 100,VN314NA2660010100003,KROHNE,
2.888790000022656e+18,IFC 100,VN314NA2660010100023,KROHNE,90261021
2.88879000002268e+18,IFC 100,VN310NA2660010100003,KROHNE,
2.888790000022105e+18,IFC 100 C,VN3144A0660010100003,KROHNE,90261021
2.888790000003674e+18,IFC 300,VN3044406S0010F80000,KROHNE,
2.888790000004722e+18,IFC 300 F,VN300HA06S0010100000,KROHNE,
2.888790000014478e+18,IFC 300 W,VN304N40630010100000,KROHNE,
2.8887900000107464e+18,IFC 300 W. Virtual Reference,VN304NA0630010GC8100,KROHNE,
2.88879000002268e+18,IFC 400,VNC04KA26300106000230010000000,KROHNE,
2.888790000022739e+18,IFC 400 F Ex - SIL,VNC04KA26300102000030010000000,KROHNE,
2.8887900000231706e+18,IFC 400 F Ex - SIL,VNC04KA26300106000200010000000,KROHNE,90261021
2.8887900000144783e+18,IFM Acceleration sensor,VSA001,IFM Electronic GmbH,
2.8887900000161183e+18,IFM Pressure sensor for pneumatics,PQ7809,IFM Electronic GmbH,
2.888790000017609e+18,IFM UGT525 Ultrasonic sensor,UGB00800EOKG/IO-Link/US,IFM Electronic GmbH,85365019
2.888790000007321e+18,"Incubator Heratherm™ Protocol series General Protocol with natural convection, 75 l, IGS60",PL96.1,Carl Roth,
2.888790000007279e+18,"Incubator, Hach portable, 12 VDC, 30 - 50 °C (± 0.5 °C)",2569900,HACH,84198998
2.888790000002506e+18,IND236 Terminal,IND236,Mettler Toledo,
2.888790000005546e+18,"Indicator solution, phenolphthalein, 100 mL",2330242,HACH,
2.888790000002545e+18,Indicator strips stericlin® type 5 (STEAM),HXE9.1,Carl Roth,
2.888790000009768e+18,"Inductive Stirring Unit, 100V - 240 V, 50 - 60 H",LZQ077,HACH,8479.0
2.888790000009135e+18,InfraCal 2 Model TRANS-SP Calibrated with TOG/TPH Low and High Range,InfraCal 2 Model TRANS-SP,BioLab,
2.8887900000023137e+18,INGCO HKSPAR1082 ქანჩების ნაკრები ტრეშოტკიანი 8 ცალი. 8მმ-იდან 19მმ-მდე,1146,Tools,
2.888790000024281e+18,Inj.unit 0300-10 PVC/V/C 4U3-30/120,4U3-30/120,VEOLIA,
2.88879000000447e+18,Installation,1147,VORTEX Water Engineering,
2.88879000000262e+18,Installation & Commissioning,1148,VORTEX Water Engineering,
2.888790000003539e+18,Installation & Commissioning of WWTP,Installation & Commissioning of WWTP,VORTEX Water Engineering,
2.888790000018739e+18,"Installation armature, inline fitting, stainless steel, for Solitax inline sc and Solitax highline sc",LZX461,HACH,90279000
2.8887900000199583e+18,Installation cable 2x2x0.5mm²,9700003995,OTT HydroMet,
2.888790000007529e+18,Installation kit for 5500sc Silica/Phosphate analyzers,6783500,HACH,84212100
2.88879000000273e+18,Installation materials,Installation materials,VORTEX Water Engineering,
2.8887900000028626e+18,"INSTRUCTIONS, NPK-1 TEST KIT",2495988,HACH,
2.888790000022877e+18,Instrument case for C2 current meter equipment,1750000115,OTT HydroMet,38220019
2.8887900000055465e+18,"Intellical CDC401 Field 4-Poles Graphite Conductivity Cell, 5 m Cable",CDC40105,HACH,9027.0
2.888790000002311e+18,"Intellical CDC401 Laboratory 4-Poles Graphite Conductivity Cell, 1 m Cable",CDC40101,HACH,90278930
2.8887900000055465e+18,INTELLICAL Electrode cable depth markers,5828610,HACH,
2.888790000007529e+18,"Intellical ISECL181 Chloride (Cl⁻) Ion Selective Electrode (ISE), 1 m cable",ISECL18101,HACH,
2.888790000009136e+18,Intellical ISECL18101 Chloride (Cl⁻) Ion Selective Electrode (ISE) with Calibration Reagents Pack,ISECL181AP,HACH,
2.888790000007529e+18,Intellical ISEF12101 Fluoride (F⁻) Ion Selective Electrode (ISE) with Calibration Reagents Pack,ISEF121AP,HACH,
2.888790000007529e+18,"Intellical ISENA381 Sodium (Na⁺) Ion Selective Electrode (ISE), 1 m cable",ISENA38101,HACH,90278990
2.888790000009135e+18,Intellical ISENA38101 Sodium (Na⁺) Ion Selective Electrode (ISE) with Calibration Reagents Pack,ISENA381AP,HACH,
2.888790000007529e+18,Intellical ISENH318101 Ammonia (NH₃) Ion Selective Electrode (ISE) with Calibration Reagents Pack,ISENH3181AP,HACH,
2.888790000007529e+18,"Intellical ISENH4181 Ammonium (NH₄⁺) Ion Selective Electrode (ISE), 1 m cable",ISENH418101,HACH,
2.888790000009136e+18,IntelliCAL ISENH418101 Ammonium (NH₄⁺) Ion Selective Electrode (ISE) with Calibration Reagents Pack,ISENH4181AP,HACH,
2.888790000003667e+18,"Intellical ISENO3181 Nitrate (NO₃⁻) Ion Selective Electrode (ISE), 1 m cable",ISENO318101,HACH,
2.888790000009136e+18,Intellical ISENO318101 Nitrate (NO₃⁻) Ion Selective Electrode (ISE) with Calibration Reagents Pack,ISENO3181AP,HACH,
2.888790000007413e+18,"Intellical LBOD101 Luminescent/Optical Dissolved Oxygen (LDO) Sensor for BOD Measurements, 1 m Cable",LBOD10101,HACH,
2.888790000012985e+18,"Intellical LDO101 Field Luminescent/Optical Dissolved Oxygen (DO) Sensor, 10 m Cable",LDO10110,HACH,9027.0
2.8887900000028406e+18,"Intellical LDO101 Field Luminescent/Optical Dissolved Oxygen (DO) Sensor, 5 m Cable",LDO10105,HACH,9027.0
2.888790000003667e+18,"Intellical LDO101 Laboratory Luminescent/Optical Dissolved Oxygen (DO) Sensor, 1 m Cable",LDO10101,HACH,9027.0
2.888790000002311e+18,Intellical Legacy Adapter for Analogue pH/mV Senors,LZV662,HACH,
2.888790000012985e+18,"Intellical MTC101 Field Low Maintenance Gel Filled ORP/RedOx Electrode, 10 m Cable",MTC10110,HACH,9027.0
2.8887900000055465e+18,"Intellical MTC101 Field Low Maintenance Gel Filled ORP/RedOx Electrode, 5 m Cable",MTC10105,HACH,
2.888790000004469e+18,"Intellical MTC101 Laboratory Low Maintenance Gel Filled ORP/RedOx Electrode, 1 m Cable",MTC10101,HACH,90278990
2.888790000003667e+18,"Intellical MTC301 Laboratory General Purpose Refillable ORP/RedOx Electrode, 1 m Cable",MTC30101,HACH,90278990
2.888790000012985e+18,"Intellical PHC101 Field Low Maintenance Gel Filled pH Electrode, 10 m Cable",PHC10110,HACH,90278930
2.8887900000055465e+18,"Intellical PHC101 Field Low Maintenance Gel Filled pH Electrode, 5 m Cable",PHC10105,HACH,9027.0
2.888790000002315e+18,"Intellical PHC101 Laboratory Low Maintenance Gel Filled pH Electrode, 1 m Cable",PHC10101,HACH,90278990
2.888790000003861e+18,"Intellical PHC201 Laboratory General Purposes Gel Filled pH Electrode, 1 m Cable",PHC20101,HACH,90278930
2.888790000006025e+18,"Intellical PHC281 Water Quality Laboratory Refillable pH Electrode, 1 m Cable",PHC28101,HACH,90278930
2.888790000006025e+18,"Intellical PHC301 Laboratory General Purposes Refillable pH Electrode, 1 m Cable",PHC30101,HACH,
2.888790000008945e+18,"Intellical PHC705 Laboratory General Purpose RedRod Refillable Glass pH Electrode, 1 m Cable",PHC70501,HACH,
2.888790000006544e+18,Intellical PHC725 Laboratory Low Ionic Strength Media RedRod Refillable Glass pH Electrode with Calibration and Maintenance Reagents Pack,PHC72501AP,HACH,"9027,    3822"
2.888790000008416e+18,"Intellical PHC725 Laboratory Low Ionic Strength Media RedRod Refillable Glass pH Electrode, 1 m Cable",PHC72501,HACH,
2.8887900000034964e+18,Interface cable for SC100 / SC200 (RS232),LZX887,HACH,
2.888790000002311e+18,Interne Ausgangskarte analog,YAB019,HACH,85437090
2.88879000000618e+18,IO Option für LS42 Flex,020015450VG8B220100,KROHNE,
2.888790000008036e+18,"Iodine Standard Solution, 0.0282 N, 1 L",2333353,HACH,
2.888790000010961e+18,"Iodine, 250 g",7335.1,Carl Roth,
2.888790000010978e+18,"Iodine, glass, 250 g",7935.1,Carl Roth,
2.8887900000031063e+18,Ion Exchange Resin. Particle Diameter 600 ± 50 μm,KM 015,AO Smith,
2.888790000027199e+18,"Iron (II / III) cuvette test 0.2-6.0 mg/L Fe, 24 tests",LCK320,HACH,
2.888790000014379e+18,"Iron color disc test kit, model IR-18B",146401,HACH,38221900.0
2.8887900000047683e+18,"Iron cuvette test 0.2-6.0 mg/L Fe, 25 tests",LCK321,HACH,38221900.0
2.88879000000334e+18,"Iron Reagent Powder Pillows, 0.02-3.00 mg/L Fe",2105769,HACH,38221900
2.888790000007212e+18,"Iron Reagent Powder Pillows, 0.02-3.00mg/L Fe, FerroVer",85428,HACH,
2.888790000011075e+18,"Iron standard solution 100.0 mg/L Fe (NIST), 100 mL",1417542,HACH,38220019
2.888790000011076e+18,"Iron Standard Solution, 1 mg/L as Fe (NIST), 500 mL",13949,HACH,
2.8887900000025723e+18,"Iron Standard Solution, 10 mg/L as Fe (NIST), 500 mL",14049,HACH,
2.8887900000130314e+18,"Iron testreagent, pk/25",2669748,HACH,
2.8887900000024724e+18,"Iron TPTZ Reagent, F10, 100 ct",530550,Lovibond (AQUALYTIC),
2.8887900000109983e+18,"Isoamyl alcohol, 500 ml",T870.1,Carl Roth,
2.888790000004373e+18,K20/K1,1149,KROHNE,
2.88879000000482e+18,Kick Stand and Hand Strap for Portable HQ Series Meter,LEZ015.99.A003A,HACH,
2.888790000002895e+18,"KINCO MT4434TE [OPEN BOX] 7"" HMI Touch Screen Panel, Ethernet Programmable",MT4434TE,KINCO,
2.888790000024281e+18,Kit I002 PVC/V/C-9/12mm-NL,Kit I002,VEOLIA,
2.888790000019241e+18,Kit spring and cable for protection screen,33146,HACH,
2.8887900000023137e+18,KNF LAB ვაკუმის ტუმბო,1150,Tools,
2.888790000014744e+18,"KTO: STABLCAL KIT, TL23X0, VERI & CALI, INTERNAL ONLY",9675700,HACH,
2.888790000014589e+18,"L(+)-Ascorbic acid, 100 g ≥99 %, p.a.",3525.1,Carl Roth,
2.8887900000109783e+18,"L(+)-Ascorbic acid, 250 g",6288.2,Carl Roth,
2.888790000014589e+18,"L-Glutamic acid, 100 g CELLPURE® ≥99 %",1743.2,Carl Roth,
2.888790000013785e+18,Lab Furniture,010101,,
2.888790000007259e+18,"Laboratory chair Labster, mint green, 400 to 510 mm",HHA5.1,Carl Roth,
2.888790000010627e+18,Lamella PVC,EK – F 625,Made in Turkey,8421
2.888790000010627e+18,Lamella PVC,EK – F 625,Made in Turkey,39269097
2.8887900000023127e+18,Lampe mit Kabel für 2100P,4653900,HACH,
2.8887900000109614e+18,"Lanthanum(III) chloride heptahydrate, 100 g, glass",3979.1,Carl Roth,
2.8887900000042737e+18,Laptop for office,1151,,
2.888790000009119e+18,LARA DMS 2L/10B VOLUMETRIC,5004149,AO Smith,
2.88879000000248e+18,"Laton Total Nitrogen cuvette test 1-16 mg/L TN, 25 tests",LCK138,HACH,38221900
2.888790000004194e+18,"Laton Total Nitrogen cuvette test 100-250 mg/L TN, 25 tests",LCK438,HACH,
2.8887900000025754e+18,"Laton Total Nitrogen cuvette test 20-100 mg/L TN, 25 tests",LCK338,HACH,38221900
2.88879000000248e+18,"Laton Total Nitrogen cuvette test 5-40 mg/L TN, 25 tests",LCK238,HACH,38221900
2.888790000002618e+18,"LDO Calibration Cap, HQD Series",5811200PC,HACH,3923.0
2.888790000002311e+18,LDO Sensorkappe für INTELLICAL LDO,5811200,HACH,9027.0
2.888790000017307e+18,"Lead cuvette test 0.1-2.0 mg/L Pb, 25 tests",LCK306,HACH,
2.8887900000198523e+18,"Lead ICP Standard Solution ROTI®Star 1 000 mg/l Pb, in 2-3 % HNO3",2403.1,Carl Roth,
2.8887900000023127e+18,"LED Lamp Assy, 2100Q",LZV837,HACH,
2.8887900000023127e+18,"Lenses A, B, C",LZV587,HACH,90275090.0
2.888790000002313e+18,Light pipe round cuvette recognation,LZV866,HACH,
2.888790000002312e+18,Light Shield,LZV646,HACH,
2.888790000002312e+18,Light Shield (DR 3900),LZV849,HACH,
2.8887900000023127e+18,"Lithium Battery (3,0 Volt)",A23774,HACH,
2.888790000009768e+18,Lithium battery (buffer) CR2032,LZV851,HACH,8505.0
2.888790000004823e+18,"Lithium chloride, 250 g, plastic",P007.1,Carl Roth,
2.88879000000267e+18,"Lithium-Ion Battery Pack, DR 2800 Portable Spectrophotometer",LZV551,HACH,
2.888790000005684e+18,Logistics Service,Logistics Service,VORTEX Water Engineering,
2.888790000008986e+18,LT20 BOD₅ thermostat,LTV073,HACH,
2.888790000014829e+18,"LT200 Dry thermostat with 1 block, 9 x 13 mm / 2 x 20 mm",LTV082.99.10002,HACH,
2.888790000004194e+18,"LT200 Dry thermostat with 2 blocks, 15 x 13 mm, 6 x 13 mm / 4 x 20 mm",LTV082.99.21002,HACH,
2.888790000003992e+18,Lumberg AZ30 pull-off tongs,LZV882,HACH,
2.8887900000042685e+18,MA35 Infrared Moisture Analyzer,MA35M-1CN230V1,Sartorius,
2.8887900000034683e+18,MAC 100 Converter,VGAK41N030311011000,KROHNE,
2.88879000000262e+18,MACE Doppler ultrasonic area/velocity sensor,850-455,In-Situ,
2.88879000000262e+18,MACE FloSeries3 - FloPro XCi,850-366,In-Situ,
2.888790000003757e+18,MACE FloSeries3 - Mounting Kit - Device & Solar Panel (5W/10W),850-302,In-Situ,
2.888790000003757e+18,MACE FloSeries3 - Solar Panel (12V/10W),814-015,In-Situ,
2.888790000003757e+18,MACE FloSeries3 - USB External Comms Lead,850-363,In-Situ,
2.888790000005931e+18,"Magnesium cuvette test 0.5-50 mg/L Mg, 25 tests",LCK326,HACH,38221900
2.8887900000109783e+18,"Magnesium nitrate hexahydrate, 1 kg",HN31.2,Carl Roth,
2.888790000023932e+18,"Magnesium sulphate heptahydrate, 500 g, ≥99 %, Ph. Eur., USP, BP",T888.1,Carl Roth,28332100.0
2.8887900000109783e+18,"Magnesium sulphate hydrate, 1 kg",0261.2,Carl Roth,
2.888790000022453e+18,"Magnesium sulphate, 500 g, glass≥99 %, p.a., anhydrous",0682.2,Carl Roth,28332100.0
2.888790000006514e+18,Magnetic bar set ROTILABO® # 2,X171.1,Carl Roth,85051190.0
2.888790000015316e+18,Magnetic stirring bar,LZQ084,HACH,85051190
2.888790000002311e+18,Mainboard EPA,YAB110,HACH,
2.888790000014305e+18,Maintenance,Maintenance,VORTEX Water Engineering,
2.888790000006988e+18,"Maintenance kit for 5500 sc Silica Analyser, 6 channels",6788303,HACH,39173300.0
2.8887900000023107e+18,Maintenance Kit PVDF for dosing pumps PS,2203536,Culligan,
2.888790000002314e+18,MAKUTE ბრტყელტუჩა,1152,Tools,
2.888790000007701e+18,Manganese reagent set 0.2-5 mg/L / 0.02-1.0 mg/L Mn,LCW032,HACH,
2.888790000016789e+18,"Manganese Reagent Set, PAN, 0.006-0.700mg/L Mn",2651700,HACH,38220090
2.8887900000033413e+18,"Manganese Reagent Set, Powder Pillows, 0.1-20.0mg/L Mn",2430000,HACH,38220090
2.888790000022453e+18,"Manganese(II) sulphate monohydrate, 250 g≥99 %, p.a., ACS",4487.1,Carl Roth,28332980.0
2.8887900000188145e+18,"Maniflods inlet PBS2-IL M8""(DN200) P4""(DN100) T 1"" VDROO90",48978,HYDROO,
2.8887900000188145e+18,"Maniflods outlet PBS2-OL M6""(DN150) P4""(DN100) M/T ¼""/2X1 VDROO90",48981,HYDROO,
2.8887900000188145e+18,"Manifolds inlet PBS2-IL M2½"" P1½"" AISI304 VDROO10",23977,HYDROO,
2.8887900000188145e+18,"Manifolds outlet PBS2-OL M2½"" P 1½"" M/T ¼""/1"" AISI304 VDROO10",23975,HYDROO,
2.888790000003992e+18,"Manual Vial Wiper for TU5200, TU5300sc, and TU5400sc Laser Turbidimeters",LZY903,HACH,
2.888790000005546e+18,"ManVer 2 Hardness indicator powder pillows, 50mL sample (100 pcs)",85199,HACH,
2.888790000007528e+18,"ManVer Hardness 2 indicator solution, 100 mL MDB",42532,HACH,
2.888790000002545e+18,"Maximum/minimum thermometer environmentally friendly, Aluminium",CK40.1,Carl Roth,90251180.0
2.88879000000265e+18,MB800 Pressure Gauge,MB804,TE.MA S.r.l.,
2.8887900000051533e+18,Measuring Cuvette for Ultrasonic Cleaning,Behälter-TUR1050/1060-Z,KROHNE,
2.888790000007259e+18,"Measuring cylinders class A blue graduations, 100 ml",Y572.1,Carl Roth,70172000.0
2.888790000007259e+18,"Measuring cylinders class A blue graduations, 1000 ml",Y575.2,Carl Roth,70172000.0
2.8887900000028626e+18,Measuring dipstick potassium,4570000,HACH,38220019
2.8887900000028923e+18,Mechanical Filter 0.2 Micron,"INGE, AKKIM or eqv.",AO Smith,
2.888790000009666e+18,"Mechanical flow meter - 1,6-16 cmh","Mechanical flow meter - 1,6-16 cmh",,
2.8887900000023107e+18,Mechanical seal kit,ZBR20470,Pentair,
2.8887900000023107e+18,Mechanical seal kit (1),ZBR46900,Pentair,
2.8887900000255785e+18,Mechanical seal kit-371,ZBR52120,Pentair,8413910090
2.8887900000255785e+18,Mechanical seal kit-371,ZBR49300 SUUE,Pentair,8413910090
2.8887900000255785e+18,Mechanical seal kit-371,ZBR49330 SQBE,Pentair,8413910090
2.8887900000028626e+18,"Mehlich 2 Soil Extractant Solution, 500 mL",2266349,HACH,
2.888790000022453e+18,"Melting crucible 79 MF medium high form, 50 ml, 6a",L229.1,Carl Roth,69091100.0
2.888790000018439e+18,Membrane compressor 19127-828,BM900445,HACH,
2.8887900000031693e+18,Mercuric thiocyanate solution (200 mL),2212129,HACH,38221900.0
2.888790000010999e+18,"Mercury(II) nitrate monohydrate, 98+%",ACRO213142500,VWR Avantor®,2852100000
2.888790000004706e+18,"Mercury(II) thiocyanate, 100 g",6600.2,Carl Roth,
2.88879000000757e+18,MERKUR 10K,MERKUR 10K,AO Smith,
2.888790000012738e+18,MERKUR 5K,MERKUR 5K,AO Smith,
2.888790000027777e+18,"messumformer 4-20mA to 0-10V Converter, Transmitter 4-20mA PLC Detect Conditioner DC 24V Current Isolator (One in One Out)",B0BWH4YS4Q,,
2.8887900000109983e+18,"Methanol- ROTISOLV® ≥99,9 %, UV/IR Grade",T909.1,Carl Roth,
2.888790000017307e+18,"Methyl alcohol, 500 mL",1446449,HACH,
2.8887900000109983e+18,"Methyl orange (C.I. 13025), 50 g",T118.1,Carl Roth,
2.888790000005546e+18,"Methyl orange indicator solution, 100 mL MDB",14832,HACH,
2.888790000005546e+18,"Methyl Purple Indicator Solution, 1.0 g/L, 500 mL",2193449,HACH,
2.8887900000109983e+18,"Methyl red (C. I. 13020), 25 g",T120.2,Carl Roth,
2.8887900000109983e+18,"Methylene blue (C. I. 52015), 50 g, glass",A514.2,Carl Roth,
2.8887900000226806e+18,MFC 400,VE544HA26200104AA001060,KROHNE,90261021
2.8887900000226806e+18,MFC 400,VE544HA26200104A8001060,KROHNE,90261021
2.8887900000226806e+18,MFC 400,VE544HA26200104AA001010,KROHNE,90261021
2.8887900000226806e+18,MFC 400,VE544HA2620010100001030,KROHNE,90261021
2.8887900000226806e+18,MFC 400 (ER 2.x.x),VE544HA26200104A8001030,KROHNE,90261021
2.8887900000226806e+18,MFC 400 (ER 2.x.x),VE544HA2620010100001010,KROHNE,90261021
2.888790000014153e+18,MFC 400 (ER 2.x.x),VE5444A0020010100000070,KROHNE,
2.88879000002268e+18,MFC 400 (ER 2.x.x),VE544HA26200101000010A0,KROHNE,90261021
2.888790000020598e+18,MFC 400 (ER 2.x.x) 12-24 V DC,VE544H10620010100004010,KROHNE,90261021.0
2.88879000002594e+18,MFC 400 (ER 2.x.x) Spare parts Kit,VE544T10020000320000000,KROHNE,
2.888790000014969e+18,MFC 400 (OPTIMASS DN 15 PN 40),VE544H1X6S0010GA8014K60,KROHNE,
2.888790000014969e+18,MFC 400 (OPTIMASS DN 25 PN 40),VE544H1X0S0010GC8014K60,KROHNE,
2.888790000022069e+18,MFC 400 C - Ex (ER 2.x.x),VE544412040010320000070,KROHNE,
2.888790000017341e+18,MFC 400 F,VE544HA0620010100004010,KROHNE,
2.888790000023248e+18,MFC 400 F,VE544HA26200104A8001010,KROHNE,90261021
2.888790000010999e+18,"Microscope slides Corner grounded 45°, With frosted edge",H872.1,Carl Roth,
2.8887900000033413e+18,"Mineral stabiliser solution, 50 mL, SCDB",2376626,HACH,38220090
2.888790000019252e+18,Minimum order value surcharge,AUM,,
2.8887900000023127e+18,"Mirror, sample compartment",A23753,HACH,
2.8887900000042737e+18,Mixer XRW 210-300,XRW2133-PA15/4-EC-D01*10BO,SULZER,
2.888790000008094e+18,"Mixing cylinders class A, 50 ml",Y587.1,Carl Roth,
2.888790000011134e+18,Model B-1000,Model B-1000,"ZHUOZHOU TIANPENG IMP.AND EXP.TRADE CO.,LTD.",
2.8887900000122813e+18,Moisture analysers DBS 60-3,TE06.1,Carl Roth,
2.88879000002626e+18,Moisture analysers MA35MFrom  Sartorius,NT00.1,Carl Roth,90258040.0
2.888790000004807e+18,"Molybdate 3 reagent solution, 100 mL",199532,HACH,38221900.0
2.888790000003918e+18,"Molybdate 3 reagent solution, SCDB (50 mL)",199526,HACH,
2.888790000003341e+18,Molybdate Reagent Powder Pillows,2107369,HACH,
2.888790000006937e+18,Molybdate Reagent Powder Pillows- 104199,104199,HACH,
2.888790000005546e+18,Molybdate Reagent Solution (100mL MDB),223632,HACH,
2.888790000005546e+18,"Molybdenum 1 Reagent Powder Pillows, 20 mL, pk/100",2352449,HACH,
2.8887900000271995e+18,"Molybdenum Reagent Set, 20 mL, LR Molybdenum Reagent Set, 0.02-3.00mg/L Mo",2449400,HACH,38220019
2.8887900000025723e+18,"Molybdenum Standard Solution, 10 mg/L as Mo (NIST), 100 mL",1418742,HACH,
2.88879000000593e+18,Molybdovanadate Reagent Solution (100 mL MDB),2076032,HACH,3822
2.888790000006937e+18,"MolyVer 1 Molybdenum Reagent Powder Pillows, pk/100",2604299,HACH,
2.888790000006937e+18,"MolyVer 2 Molybdenum Reagent Powder Pillows, pk/100",2604399,HACH,
2.888790000006937e+18,"MolyVer 3 Molybdenum Reagent Powder Pillows, pk/100",2604499,HACH,
2.8887900000177976e+18,Motor 10w - for Star Valve alfa 50,Motor Alfa 50,Star Valve,842121000000'
2.8887900000177976e+18,Motor 6w - for Star Valve alfa 30,Motor Alfa 30,Star Valve,842121000000'
2.8887900000034964e+18,Mounting aid for O-ring/Nitratax plus sc,LZY789,HACH,
2.8887900000240773e+18,"MOUNTING BRACKET 2"" RVS",XN00046010,KROHNE,73181535
2.888790000004241e+18,MULTI CARTRIDGE FILTRATION SYSTEM 15-30 m3/h,ORİON 40 -6,AO Smith,
2.888790000021633e+18,"Multi-Element ICP Standard Solution CR-11, ROTI®Star 7 elements in 3 % HNO3, 100 mg/l",1LXK.1,Carl Roth,
2.888790000021633e+18,"Multi-Element ICP Standard Solution CR-12 ROTI®Star 5 elements in 3 % HNO3, 100 mg/l",1LXE.1,Carl Roth,
2.888790000021633e+18,"Multi-Element ICP Standard Solution CR-13 ROTI®Star 8 elements in 3 % HNO3 + 3 % HCl, 100 mg/l",1LXP.1,Carl Roth,
